TranscriptCluster	Duke	UW
3668834	8.825361907	10.00884456
3275611	6.466040967	8.617643774
2489140	7.532016886	9.412437179
2489169	4.180490031	3.353694034
2489172	10.6862532	12.01647984
3668898	7.275218946	8.411381048
3275690	9.076416129	8.74406913
2489228	7.507520938	8.499730307
3275729	5.160378713	5.01736966
2489258	7.651336972	7.959061073
2489279	6.894229654	8.957011084
2882555	7.865890985	9.294148963
2489322	5.978822553	8.681366099
3669059	10.27082033	10.3486839
3669092	9.713339685	10.19656115
2489372	6.174154708	7.642999937
2489385	6.823323927	7.524878598
2489411	9.524210631	10.35159815
3275922	8.411861556	9.186152216
2489440	4.336975109	8.254743623
3669171	3.857329148	4.411514378
2489470	5.861668831	6.145254909
2882747	5.834957028	6.189170257
2489545	8.398609034	10.04611495
2882834	8.585886431	8.549902722
2489606	9.807625402	10.1119255
2882897	8.587216828	9.954779379
3669382	7.606841934	7.712506366
2489806	9.876064499	10.06780093
3669552	5.267054445	4.167695117
3276337	5.409963657	6.001409696
3669634	6.866238821	6.484204742
3669650	5.987599986	7.650884204
3276421	8.174332758	8.848776277
2883283	5.345799079	4.738697592
3276538	5.418279354	5.352524318
2883317	4.592750032	4.380189168
2883349	5.293461533	5.480039953
2883380	8.60154239	8.408583084
2883392	6.439438218	5.821186369
2883440	6.005529676	6.393054612
2490299	4.588404179	3.660332732
2883541	5.403558312	4.176994757
2490324	5.039205306	6.111123148
2490351	5.030728925	5.576973539
2883609	10.22259599	10.85973407
2883661	4.992319784	5.422503256
2883878	5.492595893	5.434236784
3670505	3.770038782	3.347787529
3670631	9.092837068	7.531092893
3670668	7.693793585	8.753621249
2884216	8.48422173	9.709167694
3670700	4.378258436	4.482239504
3277468	8.313767356	9.283264337
3670725	8.358763272	9.091415992
2491046	4.983048316	5.366308224
3670772	7.716202134	10.06461569
2884301	7.177985043	6.766219687
2491089	4.276935065	3.808381618
2491168	3.197157706	4.58479618
3277662	8.512801685	9.413859193
3670910	3.803659212	5.347817996
3670918	5.60090454	6.952974156
3277751	9.622939957	10.35176376
2491271	12.36327171	12.06827782
2491336	10.35068398	11.08767499
2884578	6.106165605	6.347673333
3671076	5.806808011	4.584068554
2884623	7.184352209	4.320237468
2491386	5.91781064	5.896975746
2884647	7.203716033	6.898438543
2884658	9.414202671	10.3337666
3671202	4.966822651	5.397830337
2884727	5.533258083	4.740792672
2491523	6.825222442	7.759426624
2491572	7.314816594	5.951102059
3278057	5.623013052	3.313839354
2884845	4.169323753	4.404773721
2491615	10.33743514	11.84799169
2491661	11.54091143	11.29427037
2491676	6.553327477	6.766798761
2491686	11.35316613	10.42235916
3278176	5.649365409	5.007156622
2491702	10.14911517	10.68064376
3278198	7.112968789	8.25414521
3671448	11.48628448	10.62945377
2491745	5.980820483	5.889019993
3278234	9.572925186	10.23893809
3671482	6.65237248	7.624727233
3671506	7.998343613	7.057887058
2491788	5.416141358	5.411365228
3278305	7.158805821	7.853120303
3671552	5.162148593	5.661291655
2885099	10.78346279	9.856828037
3671607	5.01236754	5.289565225
3278401	6.571665055	7.359263456
3671651	9.207660459	7.67232633
2491935	9.932213275	11.34243956
3671695	5.995149246	5.743154088
3671727	5.063072529	4.961865609
2492015	9.432369644	9.745975099
2492064	9.239987491	9.920877331
3671850	8.249469044	9.274013114
3671873	10.03129284	11.16810379
2492173	7.357327666	9.502759552
3671935	5.449610069	5.134084003
3278813	6.156589258	6.408824496
3672059	7.124659249	9.020212334
3278977	7.469444425	8.152550199
2492496	12.54594485	11.62709304
3672221	6.271218823	4.628435333
3279058	4.381546239	6.164803035
3279089	7.080096933	5.857793598
3279108	7.640033398	8.326477426
3672368	9.063229229	10.37830208
2492659	3.886420894	5.444730004
2492729	6.935099324	9.096043058
3672455	12.26955919	10.71240663
2492753	4.995273074	4.678301065
3672489	5.681246144	4.362785466
2492783	5.34437936	5.378334744
3672528	6.292576555	5.617324934
3279313	5.013909962	3.478678923
3672609	5.695842133	5.475940905
2886130	9.666778335	10.11791015
2492898	7.030967506	6.374599603
3672640	6.073857178	5.199546717
3672646	4.692636423	4.766254146
3279410	8.97324605	10.23290454
2886174	6.287040042	5.396208592
3672661	6.909140947	6.830166573
2492938	7.923952864	9.888782309
3279575	9.670495154	10.17973496
3672830	10.13350605	10.17465526
3672886	5.402199453	3.384975838
3279698	4.304456283	4.250860541
2493291	3.866102207	5.302064321
2886535	5.454847064	3.25102421
2886595	8.905793881	6.960242168
3673091	5.11289505	9.14804604
3279857	7.387195792	8.109168995
2886679	6.96835864	5.805167754
3279982	7.053315016	6.854303243
3673369	6.257411416	8.569936599
2886977	8.902862714	9.889128728
3280224	9.125671118	10.05258209
2493746	6.485928704	6.528649973
3673515	8.481704594	10.29740925
2887048	6.620243656	6.687870204
2493813	7.319358035	7.322985383
2493858	6.517141025	6.620281907
3673583	7.606762372	6.809740266
3673600	6.34447124	5.901627996
2887128	5.366666671	5.793833472
2887164	4.518347866	5.655108496
3673661	5.340685989	5.986712793
3673666	6.159206333	6.678402954
2493943	6.966118374	5.823592279
3673684	6.240058114	10.2550148
2493992	6.062659254	5.450766968
3673723	10.46090097	10.02077673
2887264	2.749909105	2.430507415
2494064	5.460788425	10.02126225
2887309	6.988190451	8.697287317
3673806	6.143402603	8.042168248
3280573	7.051526272	7.260631044
2494151	6.773272423	6.242028261
3673880	5.133122685	5.301926577
3673892	6.163946989	6.346480048
2494192	5.344384686	4.651218202
3673921	6.468508378	7.882424998
2887449	4.99962237	9.435923709
2887490	7.640145499	8.028263402
3280787	5.655135694	6.158027276
3674048	6.713207434	9.795481789
2887633	8.007245968	9.793188187
3280902	10.29112839	10.87120964
3674146	10.57764361	12.38410648
3674166	5.988188178	4.659317601
2494447	8.906126216	10.9849809
2494472	7.766969435	5.78807663
3674199	6.931488053	8.303602683
2494484	9.350855224	10.00045781
3674249	6.229070178	7.114373966
2494537	7.923643922	7.568004228
3674273	6.498341432	6.43567415
2494579	7.419972815	5.971222408
3674303	6.846592351	9.523686096
3281068	9.090987037	10.93442313
3674349	7.184751395	8.559691919
2494709	5.890931198	6.91790629
3674434	6.889928572	10.09086093
2494749	6.653320894	8.579196494
2888010	4.673901228	4.05341288
3674500	7.288974474	5.768582224
3674504	8.966367016	9.681192723
3674559	8.02469367	9.726736437
2888103	9.888698735	11.5047892
3281358	4.449109017	5.287211235
3674602	7.525830065	9.243486613
2494886	9.003413905	9.541092742
3674659	6.338427535	7.982607664
2888243	8.311553067	10.14562396
2888284	10.20347189	11.07278244
2888304	8.939702617	10.13829356
2888341	7.412104045	8.22681837
3674840	11.22224549	11.13245046
2495121	10.76351947	10.79306406
3674848	5.833317065	6.941321541
3281621	9.406052967	9.744902776
2888385	5.7373278	7.972416953
2888399	6.370001637	4.896312219
3674886	6.595711761	10.67201275
2495187	5.836934642	6.032973604
3281703	8.04247061	8.315305072
3674960	9.151138344	8.493910141
2888485	7.035222494	5.34077944
2888519	8.642711498	9.669250043
2495279	5.267312935	4.850170999
3281762	4.252510275	5.172720852
3675020	4.527586475	6.326480422
3675047	6.937877241	9.171090041
3675101	8.307883849	10.97439069
3675116	7.156545777	9.418563844
2888648	8.448748185	9.82236263
2495410	5.924262037	3.178756596
2888674	7.376379385	7.507963737
2495446	6.677968349	8.646925862
2888698	9.64036154	11.32610548
3675205	8.669920553	9.750078304
2888741	6.154703195	7.242516765
3282016	10.14459516	9.50849666
3675266	6.382730793	8.778877674
2495555	10.85713736	9.501983769
2888800	8.081266385	9.519419374
3675285	4.654150514	8.470225018
3675308	5.439044614	6.099562423
2888837	6.730957463	9.01555072
3675333	8.158711923	6.676011589
3282117	9.171771646	8.041640901
2888879	5.951544668	7.34283916
3675369	5.826997115	8.062272848
2888904	8.654630659	11.12637538
2888941	6.862001564	7.845197301
3675430	5.046187629	8.266539825
3675447	6.485467885	6.871547984
3282213	10.42981731	11.61806579
3675462	6.17445286	6.580793707
2495758	4.311572139	4.271436135
2889015	6.714716034	8.425746018
2495782	6.633730167	8.232740691
3282268	8.550387991	9.044336738
2495806	10.08594509	11.49195829
2889083	7.442852288	9.162868791
2495881	11.00306283	11.01362975
3675608	8.109156804	6.325115932
3675620	5.2632908	5.431646358
2889144	8.755229768	11.05682735
3675694	6.94619279	6.511024667
3282463	3.985056351	4.390745632
3675712	7.722390882	5.293651275
2889241	6.708001989	6.218324604
3282519	5.531570948	3.69530347
3675815	6.262101894	10.11280003
3675840	7.412307322	7.475103803
3282601	4.637679794	5.378525495
3675858	7.147550927	7.191473822
2889382	7.212897585	5.61013603
3675935	6.598923811	8.764001289
2889456	9.182491192	9.97028328
2889466	5.413102371	8.765894933
2889486	6.571955858	8.137067985
3676002	5.348908701	6.968167571
2496280	10.43279764	9.514030182
2889542	8.231620807	5.417926757
2496382	5.878306006	5.726685923
3676113	6.957591662	8.612501174
3676127	9.605051646	10.51174277
3676134	6.648762379	8.434493403
3676156	7.611216652	7.565962677
3676165	7.17661948	8.423897465
2889698	8.622727238	9.137760515
3676209	7.737817547	8.951822832
3282974	5.052451761	5.101764918
2889753	5.887663563	6.905354911
2496536	12.8375826	12.83119638
3676262	7.419905418	9.592703072
3676279	5.528357993	7.108158509
3676300	12.16030083	13.6352004
3676328	6.024986701	6.391750538
2889848	6.003771433	3.368144396
2496628	9.710881321	11.10880974
3676356	4.162653155	8.55569475
3676395	6.783005087	7.526475765
2889916	6.699627627	6.292519194
3676421	6.475898359	9.240915327
2496727	9.162964642	9.363234605
3676557	6.21769845	6.537638268
3676610	7.402830876	6.931596392
3283378	10.14430485	10.18524712
2890148	11.64348871	12.4950397
2496907	5.995435901	5.45222751
3676649	7.318668659	10.10919947
3676669	10.30805456	11.29186137
2496962	5.58167663	6.518702458
2890239	7.394829217	9.85347799
2497018	5.265352501	4.600271736
3283509	5.502327419	4.869608237
2497028	4.583600314	4.295879724
3676763	6.70419831	7.616460625
2890292	5.701753498	8.394438399
2497082	4.875459401	4.696837736
2890326	5.981247028	8.981732804
2497119	4.87727677	5.092224355
3283613	5.266848369	5.289718907
2497161	5.469465183	6.053743463
2890413	7.625151746	10.31669636
3676913	6.010546008	5.177059359
2497252	6.956210604	7.00633543
2890517	5.617815654	6.096195076
2497301	7.302730303	7.648324024
2890605	8.244695629	10.30227716
3677103	8.254689697	8.421021274
2890660	5.325999761	5.267101276
3283920	7.962138319	9.342819905
3677164	10.78345461	10.88192968
3677218	7.26152823	7.169226862
2890741	6.336600282	5.080313718
3283991	10.60248082	10.22945574
2890756	5.452941308	5.699470197
3677248	8.19760005	7.330220752
3677268	7.714477361	5.870132061
3284073	8.518997316	8.865807491
3677315	7.850289995	10.07436806
2890859	9.028476605	10.30345732
3677350	5.334618329	4.78349507
3677356	6.663944076	7.781547689
3284188	10.23961046	11.37809793
3677430	5.544967523	5.645407695
3677445	7.7951143	7.677390785
2891015	6.688501753	5.195566768
3677498	8.621049091	8.364934228
3677516	6.049069828	5.91531852
2891052	12.10771729	13.34230899
2497812	6.919522732	7.771476264
3677538	9.510032252	8.03389281
3284302	6.546311478	6.130166912
2891092	7.931154122	8.518990106
3677592	5.898318413	7.972767314
3677612	5.577241492	4.971373409
2497892	9.539998684	9.098983036
3677662	7.790395744	6.388002356
2497974	5.967127097	5.91850391
3677702	6.219573677	8.031924464
2891241	7.169874907	8.14223983
3677752	9.864937095	11.66245624
2498046	8.839686443	10.1326698
3677795	8.736717328	9.003856118
2891341	6.613583587	4.969733782
3284596	8.017008803	9.731856971
2498143	7.043874874	9.178323742
3677913	4.835638639	7.55709604
3677969	4.718697257	4.235456465
2498274	4.922383407	4.570064151
3678000	7.629711785	8.645078356
2891556	6.075907482	6.210623943
3678059	11.74783737	9.621838817
3678083	6.732686397	9.149424509
3284882	9.137101296	10.14567746
2891644	3.61125561	4.738621939
3678147	8.672957414	10.19315735
3678186	5.078063256	4.363224821
3678231	7.037776724	9.718815394
2891768	4.186338119	6.689515828
3678279	7.018700931	7.966313176
3678316	6.80667109	6.176360675
3678343	6.062133048	7.504490629
3285119	6.847906109	6.31396714
3678369	6.828132358	8.013841866
3678395	8.655211381	10.25175459
2498732	10.26306669	11.10477564
3678462	5.734577536	6.051056641
3678516	5.6265596	8.303107942
2498806	4.656037232	4.084857982
3678542	5.844157766	5.981007029
3678563	7.610554277	9.277013018
2498911	4.902227973	4.396620763
2892170	7.136224717	9.80743006
2498951	4.434616553	4.009087349
2498977	10.28753636	10.02155838
2892262	8.769729596	9.306483269
2892277	9.550127736	9.681521886
2499053	10.38101834	11.2953997
3285552	5.830704702	8.017125757
2892341	9.038003987	9.604890467
3285614	6.503948938	6.588272891
2892393	7.504910332	8.025397987
2499158	10.15783954	11.00322508
2499234	8.604031467	9.14807486
2892652	4.572175721	6.281541857
3285926	7.465656188	8.637854133
2892734	3.252103381	4.153435159
2892738	10.50241166	11.07317979
2499521	5.246824189	4.369314552
2892800	6.145865931	4.732880596
2499559	5.534336347	4.623788842
2499611	10.03223931	10.9000869
2499707	6.042305072	6.426797559
3286211	6.947566518	9.20948992
2892979	9.116917026	9.842940607
3679503	8.249542523	8.776381487
3286286	10.65736535	12.43202768
3679533	9.599976981	9.665460874
3679564	10.51483485	11.0680124
3286343	8.107156908	8.414968462
2893109	5.856648374	6.319839485
2893130	7.112360267	9.539330089
3286393	7.409210588	8.141417463
3679643	6.994395586	4.647627271
3679812	5.045691961	4.197480139
3286602	4.368365022	4.834755031
2893392	5.163615463	5.415730503
2500165	3.768763404	5.313926641
3679918	6.396929244	5.414863915
3679959	6.886686095	6.820148321
2500275	7.94642822	8.55402215
3680004	5.035024495	5.668053866
3286776	6.39738799	6.4658711
3286792	6.320932743	6.739057788
2893562	8.595119454	9.920113627
3680130	9.467767539	6.79423606
3286895	5.396128656	5.3257198
3286921	7.424686993	9.75439149
2893721	10.25037541	10.35721475
3680213	5.945505289	7.676817455
3286975	5.393424781	4.836201877
3680223	5.769892047	6.411532455
3680241	5.537549231	4.81221582
3680249	7.740642595	7.447978604
3680254	6.927788627	5.536668402
3287023	9.544337101	10.47916722
2500550	6.343376729	7.404440515
2893794	5.077698043	5.35802227
2893847	9.075763917	10.07153432
2500615	8.288381635	8.973265904
2893895	6.297154266	5.503563936
2500667	5.327445757	4.678154557
3680434	5.992997798	8.255455097
2500722	6.429925558	7.268866643
3680479	7.886143143	9.734146204
2894036	9.235111328	7.712838777
3680524	8.966286255	9.075334739
2500803	9.478379321	9.977099575
2500838	8.01989508	8.994024314
3680583	11.51498644	12.133382
2500875	5.286703756	8.576646842
3287366	6.549305679	6.967983199
3680610	10.72223973	11.76645575
2500919	10.0396429	10.76838836
3680663	7.036927464	6.287036963
2501075	5.744172535	4.20008056
2501120	5.09598664	5.265725676
2501140	5.703050159	6.611680441
2501161	6.827744729	3.864011772
2501178	6.394832217	5.670942282
2501204	4.419672031	5.223020887
3680953	7.493943489	9.564644914
2501238	6.173499755	7.969777903
3287767	5.396214302	6.183835831
3287781	6.701886889	6.015945755
3287789	7.401457679	5.186029038
2501317	7.911820388	7.674637192
2894573	4.427019456	5.096336359
2501416	10.87816398	10.30374651
2894663	10.03885248	10.57649065
3287928	2.033540174	3.960934844
2894689	10.47921641	11.72271505
2894711	11.32007846	11.91039289
2501471	6.275708756	6.971482243
3287995	5.240229406	5.578907525
3288013	11.22340294	10.99629694
2501535	6.217451273	8.122812468
2501544	7.91937286	10.2477179
2894790	8.51718119	8.342636224
2501618	7.381129766	7.915032829
3681377	9.803473671	10.56262086
2501697	10.83716076	12.17498704
3288224	5.325070647	5.632760664
3681488	5.346945369	6.204389859
2501835	3.248608457	3.2138833
3288337	4.75014018	7.098397098
2895159	8.798467751	9.364141952
3681674	8.848314653	8.870056418
3681705	7.887605994	9.962571194
3288482	5.97323586	3.955477103
2895244	6.178718126	5.514051755
3288518	7.392083395	8.758641858
2895296	12.55964417	12.82322657
3288707	8.023606057	8.15359763
3681956	8.22342979	9.217032752
2502300	10.47392386	10.78882707
3682028	5.770522507	5.743024795
3288803	4.857467254	6.282483051
3288845	10.03907532	10.11054421
2895650	8.23646033	9.432154207
3682135	10.0951804	10.50556678
2502424	8.878917649	9.3718877
3682182	5.309002426	5.696557719
2895721	11.35411023	11.02640356
3289031	11.86418614	11.81943402
2895792	10.33595973	9.866469636
2895841	7.692205736	7.484941017
2502686	5.011335733	5.676538227
2895945	4.870538572	3.764723002
3289189	4.764592974	4.102935223
3682445	5.91142974	5.479962374
3289235	7.909032009	10.90579814
2502762	7.56081811	8.908818911
2502821	10.30639498	9.206427521
2502842	5.453778472	6.713044604
3289337	6.144604204	5.647633986
3289392	6.660785681	8.45966112
2896177	9.466811136	9.262919343
2502952	5.703930559	8.53613063
3682685	9.278983691	11.42157397
3289445	5.534905128	5.054790606
3682703	10.42956105	10.46449232
2503021	9.594095957	5.485494452
2503109	7.563322133	9.155384108
3289631	8.83067761	10.24295177
3682893	10.05818321	11.40883921
2503200	8.661664103	10.23498584
2896484	9.200744767	10.18473074
2503257	6.184463298	6.434788889
3289774	6.337777535	4.982557089
3683018	12.52647479	13.01407105
2896545	9.919827196	9.896945381
3683037	11.99790894	12.40598616
3683050	9.100486262	10.66943136
2503374	5.687060688	6.303042776
3289948	3.86905707	2.55336378
3683276	9.464015746	9.429863505
2896848	4.471615067	3.635386803
2503618	10.48188266	10.86125495
